# Code book, raw-data file experiment ALEXIS 108: Extra experiment on detection.
# Detection of lag click: standard (s) = diotic single click, variable (v) = dichotic
# click pair (with fixed ild of -10 dB randomly pointing left or right). Peak of 
# standard fixed, peak of variable was varied. 
# Method: 2AFC with reminder. Possible 3-interval trials of equal probability: 
# <s, s, v-left>, <s, v-left, s>, <s, s, v-right>, <s, v-right, s>.
# Two response alternatives: "second", "third".
#
# Columns in raw data file 
# id: unique number for the listener = 1007
# date: date of testing
# time: test time for each trial
# day: rank order of date the experiment was conducted
# session: session number, there were 12 sessions, run on the same day
# trial: trial number within session, from 1 to whenever the staircase stopped
# tau: inter-click interval in ms
# ild: inter-aural-level difference of variable, always 10 dB
# ratio: dB-difference between lead and lag click of variable
# revno: reversal number, equals 0 of the trial was not a reversal
# speak: peak dB (re 0 dB) of standard (diotic single click)
# vpeak: peak dB (re 0 dB) of lag-click (dichotic click-pair)
# correct: Position of variable, in third interval (0) or second interval (1)
# answer: The answer given by the listener, "third" (0) or "second" (1). The answer 
#         was correct of answer == correct
#
id, date, time, day, session, trial, tau, ild, ratio, revno, speak, vpeak, correct, answer
1007, 2017-07-31, 14:50:40, 1,  4, 6, 10.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:50:43, 1,  4, 7, 10.00, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:50:45, 1,  4, 8, 10.00, 10.0, -25.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:50:48, 1,  4, 9, 10.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:50:50, 1,  4, 10, 10.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:50:53, 1,  4, 11, 10.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:50:55, 1,  4, 12, 10.00, 10.0, -45.000000, 1,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:50:58, 1,  4, 13, 10.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:51:01, 1,  4, 14, 10.00, 10.0, -40.000000, 2,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:51:03, 1,  4, 15, 10.00, 10.0, -45.000000, 3,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:51:06, 1,  4, 16, 10.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:51:08, 1,  4, 17, 10.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:51:11, 1,  4, 18, 10.00, 10.0, -35.000000, 4,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:51:13, 1,  4, 19, 10.00, 10.0, -38.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:51:16, 1,  4, 20, 10.00, 10.0, -38.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:51:19, 1,  4, 21, 10.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:51:22, 1,  4, 22, 10.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:51:24, 1,  4, 23, 10.00, 10.0, -44.000000, 5,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:51:27, 1,  4, 24, 10.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:51:30, 1,  4, 25, 10.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:51:33, 1,  4, 26, 10.00, 10.0, -38.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:51:35, 1,  4, 27, 10.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:51:38, 1,  4, 28, 10.00, 10.0, -32.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:51:40, 1,  4, 29, 10.00, 10.0, -32.000000, 6,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:51:43, 1,  4, 30, 10.00, 10.0, -35.000000, 7,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:51:46, 1,  4, 31, 10.00, 10.0, -32.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:51:49, 1,  4, 32, 10.00, 10.0, -32.000000, 8,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:51:52, 1,  4, 33, 10.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:51:54, 1,  4, 34, 10.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:51:57, 1,  4, 35, 10.00, 10.0, -38.000000, 9,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:52:00, 1,  4, 36, 10.00, 10.0, -37.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:52:02, 1,  4, 37, 10.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:52:05, 1,  4, 38, 10.00, 10.0, -36.000000, 10,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:52:08, 1,  4, 39, 10.00, 10.0, -37.000000, 11,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:52:11, 1,  4, 40, 10.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:52:13, 1,  4, 41, 10.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:52:16, 1,  4, 42, 10.00, 10.0, -35.000000, 12,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:52:18, 1,  4, 43, 10.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:52:21, 1,  4, 44, 10.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:52:24, 1,  4, 45, 10.00, 10.0, -37.000000, 13,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:52:26, 1,  4, 46, 10.00, 10.0, -36.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:52:29, 1,  4, 47, 10.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:52:32, 1,  4, 48, 10.00, 10.0, -35.000000, 14,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:52:38, 1,  5, 1, 15.00, 10.0, 10.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:52:41, 1,  5, 2, 15.00, 10.0, 10.000000, 1,    -18.872527,   -8.872527,   0,    0
1007, 2017-07-31, 14:52:43, 1,  5, 3, 15.00, 10.0, 5.000000, 0,    -18.872527,   -13.872527,   1,    1
1007, 2017-07-31, 14:52:46, 1,  5, 4, 15.00, 10.0, 5.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:52:48, 1,  5, 5, 15.00, 10.0, 0.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:52:50, 1,  5, 6, 15.00, 10.0, 0.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:52:53, 1,  5, 7, 15.00, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:52:56, 1,  5, 8, 15.00, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:52:58, 1,  5, 9, 15.00, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:53:01, 1,  5, 10, 15.00, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:53:03, 1,  5, 11, 15.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:53:06, 1,  5, 12, 15.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:53:08, 1,  5, 13, 15.00, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:53:11, 1,  5, 14, 15.00, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:53:13, 1,  5, 15, 15.00, 10.0, -25.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:53:16, 1,  5, 16, 15.00, 10.0, -25.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:53:18, 1,  5, 17, 15.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:53:20, 1,  5, 18, 15.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:53:23, 1,  5, 19, 15.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:53:26, 1,  5, 20, 15.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:53:29, 1,  5, 21, 15.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:53:31, 1,  5, 22, 15.00, 10.0, -40.000000, 2,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:53:34, 1,  5, 23, 15.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:53:36, 1,  5, 24, 15.00, 10.0, -35.000000, 3,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:53:39, 1,  5, 25, 15.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:53:42, 1,  5, 26, 15.00, 10.0, -40.000000, 4,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:53:44, 1,  5, 27, 15.00, 10.0, -37.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:53:47, 1,  5, 28, 15.00, 10.0, -37.000000, 5,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:53:49, 1,  5, 29, 15.00, 10.0, -40.000000, 6,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:53:52, 1,  5, 30, 15.00, 10.0, -37.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:53:54, 1,  5, 31, 15.00, 10.0, -37.000000, 7,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:53:57, 1,  5, 32, 15.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:53:59, 1,  5, 33, 15.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:54:02, 1,  5, 34, 15.00, 10.0, -43.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:54:05, 1,  5, 35, 15.00, 10.0, -43.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:54:07, 1,  5, 36, 15.00, 10.0, -46.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:54:10, 1,  5, 37, 15.00, 10.0, -46.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:54:13, 1,  5, 38, 15.00, 10.0, -49.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:54:16, 1,  5, 39, 15.00, 10.0, -49.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:54:19, 1,  5, 40, 15.00, 10.0, -52.000000, 8,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:54:21, 1,  5, 41, 15.00, 10.0, -49.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:54:25, 1,  5, 42, 15.00, 10.0, -49.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:54:28, 1,  5, 43, 15.00, 10.0, -46.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:54:30, 1,  5, 44, 15.00, 10.0, -46.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:54:33, 1,  5, 45, 15.00, 10.0, -43.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:54:36, 1,  5, 46, 15.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:54:38, 1,  5, 47, 15.00, 10.0, -40.000000, 9,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:54:41, 1,  5, 48, 15.00, 10.0, -41.000000, 10,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:54:44, 1,  5, 49, 15.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:54:46, 1,  5, 50, 15.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:54:49, 1,  5, 51, 15.00, 10.0, -39.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:54:52, 1,  5, 52, 15.00, 10.0, -39.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:54:55, 1,  5, 53, 15.00, 10.0, -38.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:54:58, 1,  5, 54, 15.00, 10.0, -38.000000, 11,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:55:00, 1,  5, 55, 15.00, 10.0, -39.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:55:03, 1,  5, 56, 15.00, 10.0, -39.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:55:06, 1,  5, 57, 15.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:55:09, 1,  5, 58, 15.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:55:11, 1,  5, 59, 15.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:55:14, 1,  5, 60, 15.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:55:31, 1,  6, 1, 7.00, 10.0, 10.000000, 0,    -18.872527,   -8.872527,   0,    0
1007, 2017-07-31, 14:55:34, 1,  6, 2, 7.00, 10.0, 5.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:55:36, 1,  6, 3, 7.00, 10.0, 0.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:55:39, 1,  6, 4, 7.00, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:55:41, 1,  6, 5, 7.00, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:55:44, 1,  6, 6, 7.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:55:46, 1,  6, 7, 7.00, 10.0, -20.000000, 1,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:55:48, 1,  6, 8, 7.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:55:51, 1,  6, 9, 7.00, 10.0, -15.000000, 2,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:55:53, 1,  6, 10, 7.00, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:55:56, 1,  6, 11, 7.00, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:55:59, 1,  6, 12, 7.00, 10.0, -25.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:56:02, 1,  6, 13, 7.00, 10.0, -25.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:56:04, 1,  6, 14, 7.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:56:07, 1,  6, 15, 7.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:56:10, 1,  6, 16, 7.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:56:13, 1,  6, 17, 7.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:56:16, 1,  6, 18, 7.00, 10.0, -40.000000, 3,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:56:18, 1,  6, 19, 7.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:56:21, 1,  6, 20, 7.00, 10.0, -35.000000, 4,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:56:23, 1,  6, 21, 7.00, 10.0, -38.000000, 5,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:56:26, 1,  6, 22, 7.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:56:29, 1,  6, 23, 7.00, 10.0, -32.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:56:31, 1,  6, 24, 7.00, 10.0, -32.000000, 6,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:56:34, 1,  6, 25, 7.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:56:37, 1,  6, 26, 7.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:56:40, 1,  6, 27, 7.00, 10.0, -38.000000, 7,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:56:42, 1,  6, 28, 7.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:56:45, 1,  6, 29, 7.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:56:48, 1,  6, 30, 7.00, 10.0, -32.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:56:50, 1,  6, 31, 7.00, 10.0, -29.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:56:53, 1,  6, 32, 7.00, 10.0, -29.000000, 8,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:56:56, 1,  6, 33, 7.00, 10.0, -32.000000, 9,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:56:59, 1,  6, 34, 7.00, 10.0, -31.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:57:01, 1,  6, 35, 7.00, 10.0, -31.000000, 10,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:57:04, 1,  6, 36, 7.00, 10.0, -32.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:57:07, 1,  6, 37, 7.00, 10.0, -32.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:57:09, 1,  6, 38, 7.00, 10.0, -33.000000, 11,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:57:12, 1,  6, 39, 7.00, 10.0, -32.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:57:15, 1,  6, 40, 7.00, 10.0, -32.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:57:17, 1,  6, 41, 7.00, 10.0, -31.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:57:20, 1,  6, 42, 7.00, 10.0, -31.000000, 12,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:57:22, 1,  6, 43, 7.00, 10.0, -32.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:57:25, 1,  6, 44, 7.00, 10.0, -32.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:57:28, 1,  6, 45, 7.00, 10.0, -33.000000, 13,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:57:30, 1,  6, 46, 7.00, 10.0, -32.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 14:57:33, 1,  6, 47, 7.00, 10.0, -31.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 14:57:35, 1,  6, 48, 7.00, 10.0, -31.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 14:57:38, 1,  6, 49, 7.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 14:57:40, 1,  6, 50, 7.00, 10.0, -30.000000, 14,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:04:12, 1,  7, 1, 18.00, 10.0, 10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:04:15, 1,  7, 2, 18.00, 10.0, 5.000000, 0,    -18.872527,   -13.872527,   0,    0
1007, 2017-07-31, 15:04:18, 1,  7, 3, 18.00, 10.0, 0.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:04:20, 1,  7, 4, 18.00, 10.0, -5.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:04:23, 1,  7, 5, 18.00, 10.0, -10.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:04:25, 1,  7, 6, 18.00, 10.0, -15.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:04:28, 1,  7, 7, 18.00, 10.0, -20.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:04:31, 1,  7, 8, 18.00, 10.0, -25.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:04:33, 1,  7, 9, 18.00, 10.0, -30.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:04:36, 1,  7, 10, 18.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:04:39, 1,  7, 11, 18.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:04:42, 1,  7, 12, 18.00, 10.0, -45.000000, 1,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 15:04:45, 1,  7, 13, 18.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:04:48, 1,  7, 14, 18.00, 10.0, -40.000000, 2,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:04:51, 1,  7, 15, 18.00, 10.0, -45.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:04:54, 1,  7, 16, 18.00, 10.0, -45.000000, 3,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 15:04:57, 1,  7, 17, 18.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:05:00, 1,  7, 18, 18.00, 10.0, -40.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 15:05:02, 1,  7, 19, 18.00, 10.0, -35.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:05:05, 1,  7, 20, 18.00, 10.0, -35.000000, 4,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:05:08, 1,  7, 21, 18.00, 10.0, -38.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:05:11, 1,  7, 22, 18.00, 10.0, -38.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:05:14, 1,  7, 23, 18.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:05:16, 1,  7, 24, 18.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:05:19, 1,  7, 25, 18.00, 10.0, -44.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:05:22, 1,  7, 26, 18.00, 10.0, -44.000000, 5,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 15:05:25, 1,  7, 27, 18.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:05:27, 1,  7, 28, 18.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 15:05:30, 1,  7, 29, 18.00, 10.0, -38.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:05:33, 1,  7, 30, 18.00, 10.0, -38.000000, 6,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:05:36, 1,  7, 31, 18.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:05:38, 1,  7, 32, 18.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:05:41, 1,  7, 33, 18.00, 10.0, -44.000000, 7,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 15:05:44, 1,  7, 34, 18.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:05:47, 1,  7, 35, 18.00, 10.0, -41.000000, 8,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:05:49, 1,  7, 36, 18.00, 10.0, -44.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:05:52, 1,  7, 37, 18.00, 10.0, -44.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:05:55, 1,  7, 38, 18.00, 10.0, -47.000000, 9,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 15:05:57, 1,  7, 39, 18.00, 10.0, -46.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 15:06:00, 1,  7, 40, 18.00, 10.0, -45.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:06:03, 1,  7, 41, 18.00, 10.0, -45.000000, 10,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:06:06, 1,  7, 42, 18.00, 10.0, -46.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:06:09, 1,  7, 43, 18.00, 10.0, -46.000000, 11,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 15:06:12, 1,  7, 44, 18.00, 10.0, -45.000000, 0,    -18.872527,   -18.872527,   0,    0
1007, 2017-07-31, 15:06:15, 1,  7, 45, 18.00, 10.0, -45.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 15:06:18, 1,  7, 46, 18.00, 10.0, -44.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 15:06:20, 1,  7, 47, 18.00, 10.0, -43.000000, 0,    -18.872527,   -18.872527,   1,    0
1007, 2017-07-31, 15:06:23, 1,  7, 48, 18.00, 10.0, -42.000000, 0,    -18.872527,   -18.872527,   1,    1
1007, 2017-07-31, 15:06:26, 1,  7, 49, 18.00, 10.0, -42.000000, 0,    -18.872527,   -18.872527,   0,    1
1007, 2017-07-31, 15:06:29, 1,  7, 50, 18.00, 10.0, -41.000000, 0,    -18.872527,   -18.872527,   1,    0
